,Unnamed: 0,Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,MVP,Year,Win Ratio
0,0,1,Kareem Abdul-Jabbar,32,LAL,147.0,147.0,221,0.665,82,38.3,24.8,10.8,4.5,1.0,3.4,0.604,0.0,0.765,14.8,0.227,1,1980,0.7317073170731707
1,1,2,Julius Erving,29,PHI,31.5,31.5,221,0.14300000000000002,78,36.1,26.9,7.4,4.6,2.2,1.8,0.519,0.2,0.787,12.5,0.213,-1,1980,0.7195121951219512
2,2,3,George Gervin,27,SAS,19.0,19.0,221,0.086,78,37.6,33.1,5.2,2.6,1.4,1.0,0.528,0.314,0.852,10.6,0.173,-1,1980,0.5
3,3,4,Larry Bird,23,BOS,15.0,15.0,221,0.068,82,36.0,21.3,10.4,4.5,1.7,0.6,0.474,0.406,0.836,11.2,0.182,-1,1980,0.7439024390243902
4,4,5T,Tiny Archibald,31,BOS,2.0,2.0,221,0.009000000000000001,80,35.8,14.1,2.5,8.4,1.3,0.1,0.482,0.222,0.83,8.9,0.14800000000000002,-1,1980,0.7439024390243902
5,5,5T,Dennis Johnson,25,SEA,2.0,2.0,221,0.009000000000000001,81,36.3,19.0,5.1,4.1,1.8,1.0,0.422,0.207,0.78,7.4,0.12,-1,1980,0.6829268292682927
6,6,5T,Dan Roundfield,26,ATL,2.0,2.0,221,0.009000000000000001,81,32.0,16.5,10.3,2.3,1.2,1.7,0.499,0.0,0.71,9.1,0.16899999999999998,-1,1980,0.6097560975609756
7,7,8,Gus Williams,26,SEA,1.5,1.5,221,0.006999999999999999,82,36.2,22.1,3.4,4.8,2.4,0.5,0.482,0.194,0.7879999999999999,11.6,0.187,-1,1980,0.6829268292682927
8,8,9,Moses Malone,24,HOU,1.0,1.0,221,0.005,82,38.3,25.8,14.5,1.8,1.0,1.3,0.502,0.0,0.7190000000000001,11.9,0.183,-1,1980,0.5
9,9,1,Julius Erving,30,PHI,28.0,454.0,690,0.6579999999999999,82,35.0,24.6,8.0,4.4,2.1,1.8,0.521,0.222,0.787,13.8,0.231,1,1981,0.7560975609756098
10,10,2,Larry Bird,24,BOS,20.0,423.0,690,0.613,82,39.5,21.2,10.9,5.5,2.0,0.8,0.478,0.27,0.863,10.8,0.16,-1,1981,0.7560975609756098
11,11,3,Kareem Abdul-Jabbar,33,LAL,8.0,286.0,690,0.414,80,37.2,26.2,10.3,3.4,0.7,2.9,0.574,0.0,0.7659999999999999,14.3,0.23,-1,1981,0.6585365853658537
12,12,4,Moses Malone,25,HOU,8.0,180.0,690,0.261,80,40.6,27.8,14.8,1.8,1.0,1.9,0.522,0.333,0.757,13.7,0.202,-1,1981,0.4878048780487805
13,13,5,George Gervin,28,SAS,1.0,83.0,690,0.12,82,33.7,27.1,5.1,3.2,1.1,0.7,0.4920000000000001,0.257,0.826,10.5,0.182,-1,1981,0.6341463414634146
14,14,6,Marques Johnson,24,MIL,1.0,73.0,690,0.106,76,33.4,20.3,6.8,4.6,1.5,0.5,0.552,0.0,0.706,11.2,0.211,-1,1981,0.7317073170731707
15,15,7,Robert Parish,27,BOS,0.0,53.0,690,0.077,82,28.0,18.9,9.5,1.8,1.0,2.6,0.545,0.0,0.71,10.9,0.228,-1,1981,0.7560975609756098
16,16,8,Dennis Johnson,26,PHO,0.0,50.0,690,0.07200000000000001,79,33.1,18.8,4.6,3.7,1.7,0.8,0.436,0.21600000000000005,0.82,8.4,0.154,-1,1981,0.6951219512195121
17,17,9,Tiny Archibald,32,BOS,0.0,32.0,690,0.046,80,35.3,13.8,2.2,7.7,0.9,0.2,0.499,0.0,0.816,6.9,0.118,-1,1981,0.7560975609756098
18,18,10,Jamaal Wilkes,27,LAL,0.0,19.0,690,0.028,81,37.4,22.6,5.4,2.9,1.5,0.4,0.526,0.077,0.758,8.5,0.135,-1,1981,0.6585365853658537
19,19,11,Magic Johnson,21,LAL,0.0,18.0,690,0.026,37,37.1,21.6,8.6,8.6,3.4,0.7,0.532,0.17600000000000002,0.76,6.4,0.225,-1,1981,0.6585365853658537
20,20,12T,Adrian Dantley,25,UTA,1.0,15.0,690,0.022,80,42.7,30.7,6.4,4.0,1.4,0.2,0.5589999999999999,0.28600000000000003,0.8059999999999999,13.6,0.191,-1,1981,0.34146341463414637
21,21,12T,Phil Ford,24,KCK,1.0,15.0,690,0.022,66,34.7,17.5,1.9,8.8,1.5,0.1,0.478,0.306,0.831,5.2,0.11,-1,1981,0.4878048780487805
22,22,14,Bernard King,24,GSW,0.0,12.0,690,0.017,81,36.0,21.9,6.8,3.5,0.9,0.4,0.588,0.333,0.703,9.1,0.15,-1,1981,0.47560975609756095
23,23,15T,Kelvin Ransey,22,POR,1.0,11.0,690,0.016,80,30.4,15.2,2.4,6.9,1.1,0.1,0.452,0.097,0.7490000000000001,2.8,0.056,-1,1981,0.5487804878048781
24,24,15T,Jack Sikma,25,SEA,0.0,11.0,690,0.016,82,35.6,18.7,10.4,3.0,1.0,1.1,0.454,0.0,0.823,8.0,0.132,-1,1981,0.4146341463414634
25,25,17T,Otis Birdsong,25,KCK,0.0,7.0,690,0.01,71,36.5,24.6,3.6,3.3,1.3,0.3,0.544,0.28600000000000003,0.6970000000000001,8.2,0.152,-1,1981,0.4878048780487805
26,26,17T,Micheal Ray Richardson,25,NYK,0.0,7.0,690,0.01,79,40.2,16.4,6.9,7.9,2.9,0.4,0.469,0.225,0.6629999999999999,6.9,0.104,-1,1981,0.6097560975609756
27,27,19T,Truck Robinson,29,PHO,0.0,6.0,690,0.009000000000000001,82,37.7,18.8,9.6,2.5,0.8,0.5,0.505,,0.629,7.6,0.119,-1,1981,0.6951219512195121
28,28,19T,Reggie Theus,23,CHI,0.0,6.0,690,0.009000000000000001,82,34.4,18.9,3.5,5.2,1.5,0.2,0.495,0.2,0.809,9.2,0.156,-1,1981,0.5487804878048781
29,29,21,Norm Nixon,25,LAL,0.0,5.0,690,0.006999999999999999,79,37.5,17.1,2.9,8.8,1.8,0.1,0.476,0.16699999999999998,0.778,5.5,0.08900000000000001,-1,1981,0.6585365853658537
30,30,22T,Artis Gilmore,31,CHI,0.0,4.0,690,0.006,82,34.5,17.9,10.1,2.1,0.6,2.4,0.67,,0.705,12.3,0.208,-1,1981,0.5487804878048781
31,31,22T,Bob Lanier,32,MIL,0.0,4.0,690,0.006,67,26.2,14.3,6.2,2.7,1.1,1.2,0.525,1.0,0.7509999999999999,6.8,0.185,-1,1981,0.7317073170731707
32,32,24T,Michael Cooper,24,LAL,0.0,3.0,690,0.004,81,32.4,9.4,4.1,4.1,1.6,1.0,0.491,0.211,0.785,5.0,0.092,-1,1981,0.6585365853658537
33,33,24T,Walter Davis,26,PHO,0.0,3.0,690,0.004,78,28.0,18.0,2.6,3.9,1.2,0.2,0.539,0.412,0.836,7.1,0.157,-1,1981,0.6951219512195121
34,34,24T,George Johnson,32,SAS,0.0,3.0,690,0.004,82,23.6,5.0,7.3,1.1,0.6,3.4,0.473,,0.7340000000000001,4.5,0.112,-1,1981,0.6341463414634146
35,35,24T,Bobby Jones,29,PHI,0.0,3.0,690,0.004,81,25.3,13.5,5.4,2.8,1.2,0.9,0.539,0.0,0.813,9.2,0.217,-1,1981,0.7560975609756098
36,36,24T,Mike Mitchell,25,CLE,0.0,3.0,690,0.004,82,39.0,24.5,6.1,1.7,0.8,0.6,0.476,0.444,0.784,6.0,0.091,-1,1981,0.34146341463414637
37,37,24T,James Silas,31,SAS,0.0,3.0,690,0.004,75,27.4,17.7,3.1,3.8,0.7,0.2,0.477,0.0,0.85,7.0,0.16399999999999998,-1,1981,0.6341463414634146
38,38,30T,Quinn Buckner,26,MIL,0.0,1.0,690,0.001,82,29.1,13.3,3.6,4.7,2.4,0.0,0.493,0.16699999999999998,0.7340000000000001,5.4,0.108,-1,1981,0.7317073170731707
39,39,30T,Caldwell Jones,30,PHI,0.0,1.0,690,0.001,81,32.6,7.2,10.0,1.5,0.7,1.7,0.449,,0.767,5.5,0.1,-1,1981,0.7560975609756098
40,40,1,Moses Malone,26,HOU,40.0,507.0,690,0.735,81,42.0,31.1,14.7,1.8,0.9,1.5,0.519,0.0,0.762,15.4,0.218,1,1982,0.5609756097560976
41,41,2,Larry Bird,25,BOS,20.0,406.0,690,0.588,77,38.0,22.9,10.9,5.8,1.9,0.9,0.503,0.212,0.863,12.5,0.205,-1,1982,0.7682926829268293
42,42,3,Julius Erving,31,PHI,1.0,203.0,690,0.294,81,34.4,24.4,6.9,3.9,2.0,1.7,0.546,0.273,0.763,13.3,0.229,-1,1982,0.7073170731707317
43,43,4,Robert Parish,28,BOS,4.0,131.0,690,0.19,80,31.7,19.9,10.8,1.8,0.9,2.4,0.542,,0.71,10.0,0.19,-1,1982,0.7682926829268293
44,44,5,Gus Williams,28,SEA,2.0,115.0,690,0.16699999999999998,80,36.0,23.4,3.1,6.9,2.2,0.5,0.486,0.225,0.7340000000000001,10.2,0.171,-1,1982,0.6341463414634146
45,45,6,George Gervin,29,SAS,1.0,110.0,690,0.159,79,35.7,32.3,5.0,2.4,1.0,0.6,0.5,0.278,0.8640000000000001,10.7,0.182,-1,1982,0.5853658536585366
46,46,7,Sidney Moncrief,24,MIL,1.0,101.0,690,0.146,80,37.3,19.8,6.7,4.8,1.7,0.3,0.523,0.071,0.8170000000000001,13.4,0.21600000000000005,-1,1982,0.6707317073170732
47,47,8,Magic Johnson,22,LAL,0.0,67.0,690,0.097,78,38.3,18.6,9.6,9.5,2.7,0.4,0.537,0.207,0.76,12.9,0.207,-1,1982,0.6951219512195121
48,48,9,Jack Sikma,26,SEA,0.0,33.0,690,0.048,82,37.2,19.6,12.7,3.4,1.2,1.3,0.479,0.154,0.855,12.6,0.199,-1,1982,0.6341463414634146
49,49,10,Kareem Abdul-Jabbar,34,LAL,0.0,31.0,690,0.045,76,35.2,23.9,8.7,3.0,0.8,2.7,0.579,0.0,0.706,10.7,0.192,-1,1982,0.6951219512195121
50,50,11T,Dan Roundfield,28,ATL,0.0,14.0,690,0.02,61,36.3,18.6,11.8,2.7,1.0,1.5,0.466,0.2,0.76,6.5,0.141,-1,1982,0.5121951219512195
51,51,11T,Kelly Tripucka,22,DET,0.0,14.0,690,0.02,82,37.5,21.6,5.4,3.3,1.1,0.2,0.496,0.227,0.797,7.5,0.117,-1,1982,0.47560975609756095
52,52,13,Alex English,28,DEN,0.0,12.0,690,0.017,82,36.8,25.4,6.8,5.3,1.1,1.5,0.551,0.0,0.84,9.5,0.152,-1,1982,0.5609756097560976
53,53,14,Bernard King,25,GSW,0.0,10.0,690,0.014,79,36.2,23.2,5.9,3.6,1.0,0.3,0.5660000000000001,0.2,0.705,8.7,0.147,-1,1982,0.5487804878048781
54,54,15,Adrian Dantley,26,UTA,0.0,7.0,690,0.01,81,39.8,30.3,6.3,4.0,1.2,0.2,0.57,0.333,0.792,12.6,0.187,-1,1982,0.3048780487804878
55,55,16,Ray Williams,27,NJN,0.0,6.0,690,0.009000000000000001,82,33.3,20.4,4.0,6.0,2.4,0.5,0.462,0.16699999999999998,0.8320000000000001,7.9,0.139,-1,1982,0.5365853658536586
56,56,17T,Michael Cooper,25,LAL,0.0,3.0,690,0.004,76,28.9,11.9,3.5,3.0,1.6,0.8,0.517,0.118,0.813,5.0,0.109,-1,1982,0.6951219512195121
57,57,17T,Dan Issel,33,DEN,0.0,3.0,690,0.004,81,30.5,22.9,7.5,2.2,0.8,0.7,0.527,0.667,0.8340000000000001,9.8,0.19,-1,1982,0.5609756097560976
58,58,17T,Marques Johnson,25,MIL,0.0,3.0,690,0.004,60,31.7,16.5,6.1,3.6,1.0,0.6,0.532,0.0,0.7,6.2,0.158,-1,1982,0.6707317073170732
59,59,17T,Isiah Thomas,20,DET,0.0,3.0,690,0.004,72,33.8,17.0,2.9,7.8,2.1,0.2,0.424,0.28800000000000003,0.7040000000000001,2.3,0.046,-1,1982,0.47560975609756095
60,60,21T,Dennis Johnson,27,PHO,0.0,1.0,690,0.001,80,36.7,19.5,5.1,4.6,1.3,0.7,0.47,0.19,0.8059999999999999,8.1,0.132,-1,1982,0.5609756097560976
61,61,21T,Mychal Thompson,27,POR,0.0,1.0,690,0.001,79,39.6,20.8,11.7,4.0,0.9,1.4,0.523,,0.628,8.2,0.125,-1,1982,0.5121951219512195
62,62,21T,Jay Vincent,22,DAL,0.0,1.0,690,0.001,81,32.4,21.4,7.0,2.2,1.1,0.3,0.4970000000000001,0.25,0.716,5.6,0.102,-1,1982,0.34146341463414637
63,63,21T,Jamaal Wilkes,28,LAL,0.0,1.0,690,0.001,82,35.4,21.1,4.8,1.7,1.1,0.3,0.525,0.0,0.732,7.7,0.127,-1,1982,0.6951219512195121
64,64,21T,Buck Williams,21,NJN,0.0,1.0,690,0.001,82,34.5,15.5,12.3,1.3,1.0,1.0,0.5820000000000001,0.0,0.624,8.9,0.152,-1,1982,0.5365853658536586
65,65,1,Moses Malone,27,PHI,69.0,720.0,750,0.96,78,37.5,24.5,15.3,1.3,1.1,2.0,0.501,0.0,0.7609999999999999,15.1,0.248,1,1983,0.7926829268292683
66,66,2,Larry Bird,26,BOS,1.0,364.0,750,0.485,79,37.7,23.6,11.0,5.8,1.9,0.9,0.504,0.28600000000000003,0.84,14.0,0.225,-1,1983,0.6829268292682927
67,67,3,Magic Johnson,23,LAL,2.0,304.5,750,0.406,79,36.8,16.8,8.6,10.5,2.2,0.6,0.5479999999999999,0.0,0.8,12.5,0.207,-1,1983,0.7073170731707317
68,68,4,Sidney Moncrief,25,MIL,0.0,226.0,750,0.301,76,35.7,22.5,5.8,3.9,1.5,0.3,0.524,0.1,0.826,13.2,0.233,-1,1983,0.6219512195121951
69,69,5,Julius Erving,32,PHI,3.0,112.0,750,0.149,72,33.6,21.4,6.8,3.7,1.6,1.8,0.517,0.28600000000000003,0.759,10.9,0.217,-1,1983,0.7926829268292683
70,70,6,Alex English,29,DEN,0.0,42.0,750,0.056,82,36.4,28.4,7.3,4.8,1.4,1.5,0.516,0.16699999999999998,0.8290000000000001,10.3,0.166,-1,1983,0.5487804878048781
71,71,7,Buck Williams,22,NJN,0.0,40.0,750,0.053,82,36.1,17.0,12.5,1.5,1.1,1.3,0.588,0.0,0.62,11.4,0.185,-1,1983,0.5975609756097561
72,72,8,Artis Gilmore,33,SAS,0.0,33.0,750,0.044,82,34.1,18.0,12.0,1.5,0.5,2.3,0.626,0.0,0.74,11.0,0.189,-1,1983,0.6463414634146342
73,73,9,George Gervin,30,SAS,0.0,30.0,750,0.04,78,36.3,26.2,4.6,3.4,1.1,0.9,0.487,0.364,0.853,9.4,0.159,-1,1983,0.6463414634146342
74,74,10,Kareem Abdul-Jabbar,35,LAL,0.0,15.0,750,0.02,79,32.3,21.8,7.5,2.5,0.8,2.2,0.588,0.0,0.7490000000000001,10.9,0.205,-1,1983,0.7073170731707317
75,75,11,Jack Sikma,27,SEA,0.0,13.0,750,0.017,75,34.2,18.2,11.4,3.1,1.2,0.9,0.464,0.0,0.8370000000000001,9.8,0.183,-1,1983,0.5853658536585366
76,76,12,Jeff Ruland,24,WSB,0.0,12.0,750,0.016,79,36.2,19.4,11.0,3.0,0.9,1.0,0.552,0.333,0.6890000000000001,10.1,0.16899999999999998,-1,1983,0.5121951219512195
77,77,13,Terry Cummings,21,SDC,0.0,10.0,750,0.013,70,36.2,23.7,10.6,2.5,1.8,0.9,0.523,0.0,0.7090000000000001,8.7,0.16399999999999998,-1,1983,0.3048780487804878
78,78,14,Maurice Lucas,30,PHO,0.0,9.0,750,0.012,77,33.6,16.5,10.4,2.8,0.7,0.6,0.474,0.333,0.7809999999999999,7.1,0.132,-1,1983,0.6463414634146342
79,79,15,Alton Lister,24,MIL,0.0,5.0,750,0.006999999999999999,80,23.6,8.4,7.1,1.4,0.6,2.2,0.529,,0.537,3.8,0.096,-1,1983,0.6219512195121951
80,80,16T,Bernard King,26,NYK,0.0,4.0,750,0.005,68,32.5,21.9,4.8,2.9,1.3,0.2,0.528,0.0,0.722,7.5,0.163,-1,1983,0.5365853658536586
81,81,16T,Isiah Thomas,21,DET,0.0,4.0,750,0.005,81,38.2,22.9,4.0,7.8,2.5,0.4,0.472,0.28800000000000003,0.71,7.4,0.115,-1,1983,0.45121951219512196
82,82,18T,Larry Drew,24,KCK,0.0,3.0,750,0.004,75,35.9,20.1,2.8,8.1,1.7,0.1,0.4920000000000001,0.125,0.82,7.2,0.128,-1,1983,0.5487804878048781
83,83,18T,Gus Williams,29,SEA,0.0,3.0,750,0.004,80,34.5,20.0,2.6,8.0,2.3,0.3,0.477,0.047,0.7509999999999999,8.5,0.14800000000000002,-1,1983,0.5853658536585366
84,84,20,Dan Roundfield,29,ATL,0.0,2.0,750,0.003,77,36.5,19.0,11.4,2.9,0.8,1.5,0.47,0.185,0.7490000000000001,7.4,0.127,-1,1983,0.524390243902439
85,85,21,Marques Johnson,26,MIL,0.0,1.5,750,0.002,80,35.7,21.4,7.0,4.5,1.3,0.7,0.509,0.2,0.735,10.7,0.18,-1,1983,0.6219512195121951
86,86,22T,Norm Nixon,27,LAL,0.0,1.0,750,0.001,79,34.3,15.1,2.6,7.2,1.3,0.1,0.475,0.0,0.7440000000000001,3.9,0.069,-1,1983,0.7073170731707317
87,87,22T,Kiki Vandeweghe,24,DEN,0.0,1.0,750,0.001,82,35.5,26.7,5.3,2.5,0.8,0.5,0.547,0.294,0.875,11.0,0.182,-1,1983,0.5487804878048781
88,88,1,Larry Bird,27,BOS,52.0,652.0,760,0.858,79,38.3,24.2,10.1,6.6,1.8,0.9,0.4920000000000001,0.247,0.888,13.6,0.215,1,1984,0.7560975609756098
89,89,2,Bernard King,27,NYK,11.0,373.0,760,0.491,77,34.6,26.3,5.1,2.1,1.0,0.2,0.5720000000000001,0.0,0.779,12.1,0.218,-1,1984,0.573170731707317
90,90,3,Magic Johnson,24,LAL,5.0,305.0,760,0.401,67,38.3,17.6,7.3,13.1,2.2,0.7,0.565,0.207,0.81,10.2,0.191,-1,1984,0.6585365853658537
91,91,4,Kareem Abdul-Jabbar,36,LAL,3.0,153.0,760,0.201,80,32.8,21.5,7.3,2.6,0.7,1.8,0.578,0.0,0.723,8.9,0.163,-1,1984,0.6585365853658537
92,92,5,Isiah Thomas,22,DET,1.0,115.0,760,0.151,82,36.7,21.3,4.0,11.1,2.5,0.4,0.462,0.338,0.733,9.1,0.14400000000000002,-1,1984,0.5975609756097561
93,93,6,Julius Erving,33,PHI,1.0,98.0,760,0.129,77,34.8,22.4,6.9,4.0,1.8,1.8,0.512,0.333,0.754,10.1,0.18,-1,1984,0.6341463414634146
94,94,7,Adrian Dantley,28,UTA,1.0,88.0,760,0.116,79,37.8,30.6,5.7,3.9,0.8,0.1,0.5579999999999999,0.25,0.8590000000000001,14.6,0.235,-1,1984,0.5487804878048781
95,95,8,Sidney Moncrief,26,MIL,1.0,70.0,760,0.092,79,38.9,20.9,6.7,4.5,1.4,0.3,0.498,0.278,0.848,12.7,0.198,-1,1984,0.6097560975609756
96,96,9,Jeff Ruland,25,WSB,1.0,38.0,760,0.05,75,41.1,22.2,12.3,3.9,0.9,1.0,0.579,0.14300000000000002,0.733,9.3,0.14400000000000002,-1,1984,0.4268292682926829
97,97,10,Moses Malone,28,PHI,0.0,35.0,760,0.046,71,36.8,22.7,13.4,1.4,1.0,1.5,0.483,0.0,0.75,9.5,0.175,-1,1984,0.6341463414634146
98,98,11,Mark Aguirre,24,DAL,0.0,28.0,760,0.037000000000000005,79,36.7,29.5,5.9,4.5,1.0,0.3,0.524,0.268,0.7490000000000001,9.0,0.149,-1,1984,0.524390243902439
99,99,12,Bill Laimbeer,26,DET,0.0,9.0,760,0.012,82,34.9,17.3,12.2,1.8,0.6,1.0,0.53,0.0,0.866,10.8,0.181,-1,1984,0.5975609756097561
100,100,13,Rickey Green,29,UTA,0.0,8.0,760,0.011,81,34.2,13.2,2.8,9.2,2.7,0.2,0.486,0.118,0.821,7.9,0.138,-1,1984,0.5487804878048781
101,101,14T,World B. Free,30,CLE,0.0,1.0,760,0.001,75,31.7,22.3,2.9,3.0,1.3,0.1,0.445,0.319,0.784,5.3,0.107,-1,1984,0.34146341463414637
102,102,14T,Marques Johnson,27,MIL,0.0,1.0,760,0.001,74,36.7,20.7,6.5,4.3,1.6,0.6,0.502,0.154,0.7090000000000001,8.6,0.152,-1,1984,0.6097560975609756
103,103,1,Larry Bird,28,BOS,73.0,763.0,780,0.978,80,39.5,28.7,10.5,6.6,1.6,1.2,0.522,0.4270000000000001,0.882,15.7,0.238,1,1985,0.7682926829268293
104,104,2,Magic Johnson,25,LAL,1.0,264.0,780,0.338,77,36.1,18.3,6.2,12.6,1.5,0.3,0.561,0.189,0.843,12.7,0.22,-1,1985,0.7560975609756098
105,105,3,Moses Malone,29,PHI,0.0,218.0,780,0.279,79,37.4,24.6,13.1,1.6,0.8,1.6,0.469,0.0,0.815,11.9,0.193,-1,1985,0.7073170731707317
106,106,4,Kareem Abdul-Jabbar,37,LAL,0.0,206.0,780,0.264,79,33.3,22.0,7.9,3.2,0.8,2.1,0.599,0.0,0.732,11.2,0.204,-1,1985,0.7560975609756098
107,107,5,Terry Cummings,23,MIL,2.0,138.0,780,0.177,79,34.5,23.6,9.1,2.9,1.5,0.8,0.495,0.0,0.741,10.7,0.189,-1,1985,0.7195121951219512
108,108,6,Michael Jordan,21,CHI,2.0,134.0,780,0.172,82,38.3,28.2,6.5,5.9,2.4,0.8,0.515,0.173,0.845,14.0,0.213,-1,1985,0.4634146341463415
109,109,7,Bernard King,28,NYK,0.0,70.0,780,0.09,55,37.5,32.9,5.8,3.7,1.3,0.3,0.53,0.1,0.772,7.1,0.166,-1,1985,0.2926829268292683
110,110,8,Sidney Moncrief,27,MIL,0.0,65.0,780,0.083,73,37.5,21.7,5.4,5.2,1.6,0.5,0.483,0.273,0.828,11.2,0.197,-1,1985,0.7195121951219512
111,111,9,Isiah Thomas,23,DET,0.0,63.0,780,0.081,81,38.1,21.2,4.5,13.9,2.3,0.3,0.458,0.257,0.809,11.2,0.173,-1,1985,0.5609756097560976
112,112,10,Ralph Sampson,24,HOU,0.0,26.0,780,0.033,82,37.6,22.1,10.4,2.7,1.0,2.0,0.502,0.0,0.6759999999999999,6.2,0.096,-1,1985,0.5853658536585366
113,113,11,Calvin Natt,28,DEN,0.0,22.0,780,0.028,78,34.1,23.3,7.8,3.1,1.0,0.4,0.546,0.0,0.7929999999999999,10.2,0.185,-1,1985,0.6341463414634146
114,114,12T,Alex English,31,DEN,0.0,12.0,780,0.015,81,36.1,27.9,5.7,4.2,1.2,0.6,0.518,0.2,0.8290000000000001,8.9,0.146,-1,1985,0.6341463414634146
115,115,12T,Hakeem Olajuwon,22,HOU,0.0,12.0,780,0.015,82,35.5,20.6,11.9,1.4,1.2,2.7,0.5379999999999999,,0.613,10.2,0.168,-1,1985,0.5853658536585366
116,116,14,Micheal Ray Richardson,29,NJN,0.0,11.0,780,0.014,82,38.1,20.1,5.6,8.2,3.0,0.3,0.469,0.252,0.767,8.7,0.134,-1,1985,0.5121951219512195
117,117,15,Andrew Toney,27,PHI,0.0,5.0,780,0.006,70,32.0,17.8,2.5,5.2,0.9,0.3,0.4920000000000001,0.371,0.862,5.5,0.118,-1,1985,0.7073170731707317
118,118,16,Mark Eaton,28,UTA,0.0,4.0,780,0.005,82,34.3,9.7,11.3,1.5,0.4,5.6,0.449,,0.7120000000000001,5.4,0.093,-1,1985,0.5
119,119,17T,Paul Pressey,26,MIL,0.0,3.0,780,0.004,80,36.0,16.1,5.4,6.8,1.6,0.7,0.517,0.35,0.758,9.6,0.16,-1,1985,0.7195121951219512
120,120,17T,Jack Sikma,29,SEA,0.0,3.0,780,0.004,68,35.3,18.5,10.6,4.2,1.2,1.3,0.489,0.2,0.852,8.3,0.166,-1,1985,0.3780487804878049
121,121,17T,Dominique Wilkins,25,ATL,0.0,3.0,780,0.004,81,37.3,27.4,6.9,2.5,1.7,0.7,0.451,0.309,0.8059999999999999,7.6,0.121,-1,1985,0.4146341463414634
122,122,20T,World B. Free,31,CLE,0.0,2.0,780,0.003,71,31.7,22.5,3.0,4.5,1.1,0.2,0.459,0.368,0.7490000000000001,6.0,0.127,-1,1985,0.43902439024390244
123,123,20T,Purvis Short,27,GSW,0.0,2.0,780,0.003,78,39.5,28.0,5.1,3.0,1.5,0.3,0.46,0.313,0.8170000000000001,6.2,0.097,-1,1985,0.2682926829268293
124,124,22T,Clyde Drexler,22,POR,0.0,1.0,780,0.001,80,31.9,17.2,6.0,5.5,2.2,0.9,0.494,0.21600000000000005,0.759,7.5,0.141,-1,1985,0.5121951219512195
125,125,22T,Julius Erving,34,PHI,0.0,1.0,780,0.001,78,32.5,20.0,5.3,3.0,1.7,1.4,0.494,0.214,0.765,7.6,0.14400000000000002,-1,1985,0.7073170731707317
126,126,1,Larry Bird,29,BOS,73.0,765.0,780,0.981,82,38.0,25.8,9.8,6.8,2.0,0.6,0.496,0.423,0.8959999999999999,15.8,0.244,1,1986,0.8170731707317073
127,127,2,Dominique Wilkins,26,ATL,5.0,407.0,780,0.522,78,39.1,30.3,7.9,2.6,1.8,0.6,0.468,0.18600000000000005,0.818,10.8,0.17,-1,1986,0.6097560975609756
128,128,3,Magic Johnson,26,LAL,0.0,205.0,780,0.263,72,35.8,18.8,5.9,12.6,1.6,0.2,0.526,0.233,0.871,12.1,0.226,-1,1986,0.7560975609756098
129,129,4,Hakeem Olajuwon,23,HOU,0.0,193.0,780,0.247,68,36.3,23.5,11.5,2.0,2.0,3.4,0.526,,0.645,9.5,0.18600000000000005,-1,1986,0.6219512195121951
130,130,5,Kareem Abdul-Jabbar,38,LAL,0.0,135.0,780,0.173,79,33.3,23.4,6.1,3.5,0.8,1.6,0.564,0.0,0.765,10.8,0.197,-1,1986,0.7560975609756098
131,131,6,Charles Barkley,22,PHI,0.0,133.0,780,0.171,80,36.9,20.0,12.8,3.9,2.2,1.6,0.5720000000000001,0.227,0.685,10.8,0.17600000000000002,-1,1986,0.6585365853658537
132,132,7,Sidney Moncrief,28,MIL,0.0,56.0,780,0.07200000000000001,73,35.2,20.2,4.6,4.9,1.4,0.2,0.489,0.32,0.8590000000000001,11.7,0.219,-1,1986,0.6951219512195121
133,133,8,Alex English,32,DEN,0.0,55.0,780,0.071,81,37.3,29.8,5.0,4.0,0.9,0.4,0.504,0.2,0.862,9.8,0.156,-1,1986,0.573170731707317
134,134,9,Isiah Thomas,24,DET,0.0,28.0,780,0.036000000000000004,77,36.2,20.9,3.6,10.8,2.2,0.3,0.488,0.31,0.79,8.8,0.151,-1,1986,0.5609756097560976
135,135,10,Moses Malone,30,PHI,0.0,21.0,780,0.027000000000000003,74,36.6,23.8,11.8,1.2,0.9,1.0,0.458,0.0,0.787,8.9,0.157,-1,1986,0.6585365853658537
136,136,11,Terry Cummings,24,MIL,0.0,9.0,780,0.012,82,32.5,19.8,8.5,2.4,1.5,0.6,0.474,0.0,0.6559999999999999,7.4,0.133,-1,1986,0.6951219512195121
137,137,12,James Worthy,24,LAL,0.0,7.0,780,0.009000000000000001,75,32.7,20.0,5.2,2.7,1.1,1.0,0.579,0.0,0.7709999999999999,9.5,0.185,-1,1986,0.7560975609756098
138,138,13T,Kevin McHale,28,BOS,0.0,3.0,780,0.004,68,35.3,21.3,8.1,2.7,0.4,2.0,0.574,,0.7759999999999999,11.0,0.22,-1,1986,0.8170731707317073
139,139,13T,Paul Pressey,27,MIL,0.0,3.0,780,0.004,80,33.8,14.3,5.0,7.8,2.1,0.9,0.488,0.182,0.8059999999999999,9.8,0.174,-1,1986,0.6951219512195121
